138,31062
136,31063
136,31064
142,31065
142,31066
2,31067
145,31067
146,31068
142,31062
142,31069
2,31070
136,31071
136,31072
136,31073
154,31074
156,31075
136,31076
136,31077
132,31078
136,31078
171,31079
176,31080
87,31081
145,31082
87,31083
136,31084
136,31085
136,31086
171,31087
174,31088
151,31089
151,31090
151,31091
151,31065
151,31092
151,31093
151,31094
132,31082
149,31095
192,31096
136,31095
147,31097
191,31098
136,31099
191,31100
171,31101
147,31101
145,31102
142,31080
60,31065
142,31103
147,31104
191,31105
174,31106
174,31107
191,31108
191,31109
174,31110
60,31104
208,31094
208,31105
145,31111
212,31099
191,31112
191,31113
151,31114
151,31115
208,31116
208,31118
208,31120
217,31121
213,31122
122,31063
208,31123
214,31074
212,31095
212,31125
212,31126
230,31127
174,31128
174,31065
208,31107
208,31129
63,31130
212,31131
61,31067
237,31101
212,31132
208,31133
213,31134
132,31135
208,31136
213,31137
208,31138
121,31065
213,31104
154,31139
178,31121
256,31143
82,31144
174,31145
258,31146
229,31113
174,31147
260,31148
260,31103
170,31086
260,31149
260,31133
260,31150
260,31151
260,31110
260,31152
260,31153
191,31154
191,31155
191,31156
120,31157
229,31158
260,31159
260,31160
260,31162
260,31163
229,31164
280,31065
260,31137
217,31165
174,31166
148,31167
240,31168
285,31081
267,31169
285,31170
208,31171
176,31172
158,31102
217,31173
2,31174
61,31175
299,31176
61,31177
191,31178
42,31179
176,31180
141,31181
141,31105
141,31182
2,31183
309,31184
309,31185
309,31139
309,31065
309,31186
309,31187
309,31188
309,31189
309,31190
309,31191
121,31192
208,31179
239,31193
141,31195
141,31081
323,31196
239,31197
283,31167
208,31198
208,31199
208,31200
42,31201
323,31202
217,31203
42,31118
2,31204
95,31125
340,31205
335,31206
191,31201
340,31207
42,31134
299,31119
340,31208
340,31209
287,31210
340,31211
340,31212
340,31213
340,31214
219,31101
340,31215
176,31216
340,31217
174,31081
340,31109
340,31218
340,31219
340,31220
121,31221
340,31222
340,31223
132,31071
204,31224
42,31225
340,31199
340,31064
352,31226
191,31227
354,31228
340,31118
204,31190
42,31229
60,31230
60,31231
60,31105
260,31232
200,31071
340,31229
42,31233
200,31144
200,31234
154,31235
154,31236
154,31237
154,31193
154,31142
154,31210
154,31149
323,31238
317,31240
191,31092
317,31201
86,31146
317,31241
317,31242
317,31243
317,31244
317,31245
317,31246
317,31247
317,31248
317,31249
132,31250
317,31251
191,31252
317,31253
317,31254
317,31255
333,31256
260,31065
260,31257
191,31258
260,31259
260,31199
141,31260
260,31066
390,31261
347,31207
314,31143
314,31262
394,31263
394,31264
394,31207
2,31118
394,31065
260,31265
306,31266
394,31239
394,31234
260,31210
280,31267
398,31268
342,31269
178,31175
139,31270
402,31176
333,31221
239,31142
260,31146
42,31271
258,31101
208,31272
204,31101
30,31080
348,31152
410,31166
132,31273
394,31274
178,31076
306,31088
269,31068
15,31167
317,31276
422,31101
333,31140
219,31277
239,31278
174,31279
191,31280
44,31262
340,31281
299,31230
268,31283
340,31284
158,31285
15,31286
258,31226
422,31121
333,31202
30,31287
15,31288
30,31289
421,31103
219,31287
15,31101
239,31159
139,31234
121,31290
121,31115
121,31177
335,31291
335,31292
340,31293
313,31294
341,31162
260,31101
147,31270
147,31295
147,31296
147,31297
147,31298
147,31146
147,31210
147,31145
260,31073
147,31260
147,31161
147,31218
260,31221
335,31299
260,31300
260,31301
459,31302
260,31303
342,31304
147,31301
260,31075
298,31260
191,31273
461,31094
335,31305
462,31109
335,31306
174,31307
314,31170
461,31308
461,31192
335,31309
314,31310
335,31311
260,31074
147,31311
260,31086
309,31152
309,31312
309,31313
15,31314
470,31315
260,31080
335,31316
335,31317
461,31318
335,31319
340,31320
285,31174
180,31317
461,31321
461,31296
335,31322
340,31321
340,31323
191,31324
476,31325
461,31071
461,31326
335,31327
309,31328
335,31084
335,31329
335,31273
342,31073
483,31296
335,31330
485,31331
335,31071
488,31332
176,31303
489,31320
191,31333
191,31334
461,31335
147,31329
491,31336
147,31273
147,31272
174,31234
444,31337
340,31338
335,31339
191,31340
191,31160
285,31341
333,31081
461,31342
495,31101
496,31343
2,31101
2,31320
285,31128
285,31344
489,31226
285,31345
461,31346
461,31273
176,31086
500,31347
500,31283
441,31222
191,31348
41,31349
504,31105
504,31136
191,31220
504,31273
191,31150
191,31128
380,31149
485,31350
289,31297
18,31088
174,31222
18,31351
289,31093
191,31352
507,31095
240,31074
191,31107
461,31331
309,31081
191,31353
380,31354
237,31355
380,31356
508,31357
509,31252
191,31320
509,31345
68,31358
68,31359
317,31177
260,31311
260,31238
158,31360
260,31098
335,31361
68,31362
504,31363
285,31364
461,31267
239,31365
239,31107
335,31366
504,31367
413,31368
206,31369
120,31074
174,31239
481,31332
526,31370
526,31239
155,31372
247,31373
155,31374
529,31375
472,31376
103,31377
530,31366
63,31378
296,31379
504,31380
531,31170
335,31187
333,31381
333,31382
283,31383
532,31384
413,31385
533,31095
217,31087
247,31376
509,31387
509,31388
507,31389
13,31390
82,31086
456,31179
217,31105
103,31392
188,31393
103,31283
103,31114
103,31241
260,31394
547,31395
547,31369
298,31396
133,31397
206,31398
533,31395
191,31399
88,31101
175,31095
551,31145
335,31287
306,31349
473,31071
103,31085
103,31400
103,31071
441,31156
258,31401
298,31402
473,31403
191,31404
424,31239
424,31234
217,31405
104,31113
441,31216
441,31108
335,31110
324,31406
103,31090
103,31407
557,31304
558,31408
559,31409
558,31410
538,31411
562,31412
565,31413
441,31414
441,31101
363,31105
363,31136
549,31415
81,31401
81,31416
568,31287
414,31375
568,31156
414,31417
568,31273
549,31065
549,31419
103,31074
103,31420
473,31326
103,31094
575,31332
577,31421
13,31422
176,31071
341,31324
289,31386
580,31423
233,31424
133,31401
298,31395
582,31373
551,31084
551,31406
309,31425
309,31426
441,31427
9,31205
103,31317
208,31428
442,31429
458,31065
473,31289
458,31430
458,31092
103,31431
359,31432
309,31433
103,31434
603,31310
604,31435
309,31436
458,31337
298,31437
608,31293
208,31365
394,31252
456,31175
260,31438
60,31256
456,31315
240,31440
504,31145
456,31384
97,31441
97,31357
381,31442
458,31259
108,31095
381,31296
147,31371
147,31063
617,31402
103,31444
620,31297
103,31144
103,31445
103,31446
74,31447
622,31369
456,31448
456,31161
456,31449
86,31450
158,31350
46,31320
103,31383
103,31451
60,31452
103,31453
60,31239
603,31071
603,31273
363,31324
549,31105
103,31454
456,31455
631,31457
631,31179
631,31458
631,31368
631,31459
631,31460
259,31353
449,31461
103,31235
142,31462
497,31304
558,31463
631,31464
604,31170
631,31428
631,31465
631,31281
381,31466
425,31168
425,31286
425,31467
59,31286
638,31227
333,31468
509,31414
500,31469
120,31273
333,31144
580,31470
78,31471
640,31472
652,31473
217,31068
103,31273
500,31474
176,31475
308,31107
381,31115
133,31396
654,31476
97,31371
260,31477
260,31105
97,31478
260,31479
260,31480
260,31220
260,31334
260,31244
308,31481
120,31071
285,31284
285,31482
655,31118
359,31483
425,31443
425,31389
631,31087
631,31484
133,31113
631,31070
132,31068
133,31480
631,31485
631,31363
631,31199
373,31486
597,31309
308,31487
87,31488
608,31188
9,31489
260,31490
662,31331
489,31491
608,31492
340,31493
340,31494
340,31495
340,31496
340,31497
260,31343
665,31310
504,31081
285,31498
260,31499
631,31164
103,31496
410,31500
484,31501
396,31062
324,31469
670,31401
620,31102
671,31305
425,31501
133,31502
425,31331
448,31228
613,31503
103,31318
260,31504
260,31283
260,31216
260,31505
260,31506
260,31507
260,31508
679,31435
285,31465
285,31510
260,31511
335,31512
260,31084
631,31513
479,31426
675,31270
165,31506
424,31296
157,31423
15,31514
208,31363
208,31515
2,31516
335,31517
217,31437
165,31518
165,31453
133,31519
133,31520
625,31521
240,31273
122,31074
691,31522
148,31523
448,31301
638,31524
675,31525
613,31526
208,31185
442,31469
685,31527
509,31424
638,31528
631,31436
631,31383
448,31073
509,31529
675,31530
675,31115
206,31101
638,31531
450,31532
148,31362
148,31287
595,31533
240,31534
654,31535
654,31415
131,31293
394,31376
675,31431
675,31177
298,31323
631,31536
631,31537
422,31216
675,31411
595,31252
719,31541
595,31321
652,31542
464,31339
258,31322
131,31543
654,31438
285,31545
68,31469
340,31546
685,31547
735,31354
340,31548
298,31549
456,31284
199,31550
119,31551
461,31552
638,31376
280,31553
739,31554
488,31555
381,31556
624,31520
624,31557
741,31558
595,31559
133,31472
208,31387
580,31560
595,31460
595,31235
747,31561
322,31425
260,31562
260,31324
125,31563
125,31133
125,31564
125,31135
754,31565
610,31545
456,31566
595,31118
656,31101
656,31374
595,31451
656,31562
656,31567
685,31568
441,31569
451,31315
638,31246
309,31570
309,31209
652,31239
577,31571
656,31572
578,31573
595,31574
712,31575
241,31105
362,31149
260,31452
197,31392
60,31098
685,31576
438,31577
550,31548
451,31578
41,31579
133,31580
41,31581
656,31582
656,31266
546,31293
640,31397
3,31565
595,31583
540,31519
457,31586
335,31587
285,31588
285,31183
285,31589
285,31590
189,31490
652,31409
228,31591
228,31166
41,31592
228,31512
